20150225,8663.10,8663.10,8663.10,8663.10,-7.09,4194.31
20150226,8872.17,8872.17,8872.17,8872.17,209.07,6549.61
20150227,8883.03,8883.03,8883.03,8883.03,10.86,5717.49
20150302,8950.76,8950.76,8950.76,8950.76,67.73,5980.76
20150303,8768.35,8768.35,8768.35,8768.35,-182.40,6800.85
20150304,8810.24,8810.24,8810.24,8810.24,41.88,5020.00
20150305,8677.21,8677.21,8677.21,8677.21,-133.03,5947.05
20150306,8640.37,8640.37,8640.37,8640.37,-36.84,4128.45
20150309,8861.68,8861.68,8861.68,8861.68,221.30,8854.39
20150310,8842.65,8842.65,8842.65,8842.65,-19.03,5988.68
20150311,8866.27,8866.27,8866.27,8866.27,23.62,5877.65
20150312,9057.17,9057.17,9057.17,9057.17,190.90,11228.12
20150313,9113.18,9113.18,9113.18,9113.18,56.01,8941.35
20150316,9281.86,9281.86,9281.86,9281.86,168.68,7708.66
20150317,9401.22,9401.22,9401.22,9401.22,119.36,10201.88
20150318,9594.21,9594.21,9594.21,9594.21,192.99,11181.82
20150319,9639.86,9639.86,9639.86,9639.86,45.65,10270.30
20150320,9710.78,9710.78,9710.78,9710.78,70.92,11029.96
20150323,9888.36,9888.36,9888.36,9888.36,177.58,10630.56
20150324,9903.09,9903.09,9903.09,9903.09,14.72,12544.92
20150325,9780.42,9780.42,9780.42,9780.42,-122.66,10129.91
20150326,9820.80,9820.80,9820.80,9820.80,40.38,8919.64
20150327,9883.18,9883.18,9883.18,9883.18,62.37,8266.92
20150330,10197.76,10197.76,10197.76,10197.76,314.58,13825.26
20150331,10056.47,10056.47,10056.47,10056.47,-141.28,13329.36
20150401,10203.85,10203.85,10203.85,10203.85,147.37,8965.59
20150402,10255.78,10255.78,10255.78,10255.78,51.93,9115.52
20150403,10350.92,10350.92,10350.92,10350.92,95.14,8015.46
20150407,10578.41,10578.41,10578.41,10578.41,227.48,12833.56
20150408,10595.37,10595.37,10595.37,10595.37,16.96,13690.32
20150409,10452.36,10452.36,10452.36,10452.36,-143.00,12771.73
20150410,10684.89,10684.89,10684.89,10684.89,232.52,10472.30
20150413,10960.08,10960.08,10960.08,10960.08,275.19,15289.06
20150414,11104.92,11104.92,11104.92,11104.92,144.85,13622.02
20150415,10970.39,10970.39,10970.39,10970.39,-134.53,17190.42
20150416,11284.63,11284.63,11284.63,11284.63,314.24,13507.28
20150417,11429.62,11429.62,11429.62,11429.62,144.99,17693.88
20150420,11203.89,11203.89,11203.89,11203.89,-225.73,21183.51
20150421,11394.44,11394.44,11394.44,11394.44,190.55,13278.36
20150422,11720.79,11720.79,11720.79,11720.79,326.35,14426.76
20150423,11717.72,11717.72,11717.72,11717.72,-3.07,12486.16
20150424,11586.21,11586.21,11586.21,11586.21,-131.51,12727.83
20150427,11894.06,11894.06,11894.06,11894.06,307.85,15075.64
20150428,11792.78,11792.78,11792.78,11792.78,-101.29,22504.53
20150429,11803.73,11803.73,11803.73,11803.73,10.95,11843.41
20150430,11864.82,11864.82,11864.82,11864.82,61.09,12822.58
20150504,12186.35,12186.35,12186.35,12186.35,321.53,10958.71
20150505,11558.23,11558.23,11558.23,11558.23,-628.12,15715.55
20150506,11357.59,11357.59,11357.59,11357.59,-200.64,11296.17
20150507,11048.80,11048.80,11048.80,11048.80,-308.79,8666.93
20150508,11325.09,11325.09,11325.09,11325.09,276.29,8235.65
20150511,11708.67,11708.67,11708.67,11708.67,383.58,10533.37
20150512,11936.02,11936.02,11936.02,11936.02,227.35,10479.78
20150513,11830.87,11830.87,11830.87,11830.87,-105.15,9931.33
20150514,11865.92,11865.92,11865.92,11865.92,35.06,8368.28
20150515,11687.78,11687.78,11687.78,11687.78,-178.15,7808.94
20150518,11599.99,11599.99,11599.99,11599.99,-87.78,6469.21
20150519,11926.39,11926.39,11926.39,11926.39,326.40,7972.09
20150520,12037.57,12037.57,12037.57,12037.57,111.18,9097.90
20150521,12242.15,12242.15,12242.15,12242.15,204.58,6982.36
20150522,12621.10,12621.10,12621.10,12621.10,378.94,11634.54
20150525,13124.48,13124.48,13124.48,13124.48,503.39,11895.04
20150526,13423.84,13423.84,13423.84,13423.84,299.36,11951.89
20150527,13520.83,13520.83,13520.83,13520.83,96.99,11170.09
20150528,12725.53,12725.53,12725.53,12725.53,-795.30,14286.59
20150529,12808.57,12808.57,12808.57,12808.57,83.04,10654.95
20150601,13548.61,13548.61,13548.61,13548.61,740.03,11795.42
20150602,13785.84,13785.84,13785.84,13785.84,237.23,11835.89
20150603,13835.88,13835.88,13835.88,13835.88,50.04,10948.67
20150604,13959.23,13959.23,13959.23,13959.23,123.35,16578.09
20150605,14106.28,14106.28,14106.28,14106.28,147.05,15869.29
20150608,14268.26,14268.26,14268.26,14268.26,161.98,22239.26
20150609,14241.93,14241.93,14241.93,14241.93,-26.33,20133.57
20150610,14220.01,14220.01,14220.01,14220.01,-21.92,12260.03
20150611,14165.17,14165.17,14165.17,14165.17,-54.84,10271.10
20150612,14395.48,14395.48,14395.48,14395.48,230.31,11693.82
20150615,14219.26,14219.26,14219.26,14219.26,-176.21,12032.20
20150616,13693.07,13693.07,13693.07,13693.07,-526.20,10463.96
20150617,14018.76,14018.76,14018.76,14018.76,325.69,12851.31
20150618,13508.49,13508.49,13508.49,13508.49,-510.27,11058.92
20150619,12649.86,12649.86,12649.86,12649.86,-858.63,9455.40
20150623,12907.35,12907.35,12907.35,12907.35,257.49,9475.83
20150624,13281.71,13281.71,13281.71,13281.71,374.36,11284.56
20150625,12862.94,12862.94,12862.94,12862.94,-418.77,12366.68
20150626,11949.71,11949.71,11949.71,11949.71,-913.23,12797.46
20150629,11741.48,11741.48,11741.48,11741.48,-208.23,14519.68
20150630,12434.97,12434.97,12434.97,12434.97,693.49,15161.90
20150701,11829.05,11829.05,11829.05,11829.05,-605.92,11712.20
20150702,11298.77,11298.77,11298.77,11298.77,-530.27,14615.07
20150703,10535.33,10535.33,10535.33,10535.33,-763.45,12611.74
20150706,10887.61,10887.61,10887.61,10887.61,352.28,24420.96
20150707,10747.65,10747.65,10747.65,10747.65,-139.96,24890.63
20150708,10091.14,10091.14,10091.14,10091.14,-656.50,27195.60
20150709,10772.17,10772.17,10772.17,10772.17,681.03,19904.79
20150710,11342.33,11342.33,11342.33,11342.33,570.16,20070.24
20150713,11687.41,11687.41,11687.41,11687.41,345.08,15790.20
20150714,11503.83,11503.83,11503.83,11503.83,-183.58,13458.54
