20140808,2680.87,2680.87,2680.87,2680.87,5.25,8673.97
20140811,2720.22,2720.22,2720.22,2720.22,39.35,9160.12
20140812,2710.72,2710.72,2710.72,2710.72,-9.50,9182.26
20140813,2712.96,2712.96,2712.96,2712.96,2.23,11044.78
20140814,2686.55,2686.55,2686.55,2686.55,-26.40,9796.95
20140815,2715.69,2715.69,2715.69,2715.69,29.14,9359.25
20140818,2731.71,2731.71,2731.71,2731.71,16.02,10450.96
20140819,2732.10,2732.10,2732.10,2732.10,0.39,11585.00
20140820,2722.61,2722.61,2722.61,2722.61,-9.49,10128.81
20140821,2708.97,2708.97,2708.97,2708.97,-13.64,10069.02
20140822,2721.79,2721.79,2721.79,2721.79,12.82,8982.39
20140825,2695.90,2695.90,2695.90,2695.90,-25.89,9737.37
20140826,2674.34,2674.34,2674.34,2674.34,-21.57,9384.42
20140827,2678.45,2678.45,2678.45,2678.45,4.11,6767.62
20140828,2659.67,2659.67,2659.67,2659.67,-18.78,7049.07
20140829,2690.75,2690.75,2690.75,2690.75,31.08,6321.14
20140901,2710.35,2710.35,2710.35,2710.35,19.60,7732.09
20140902,2746.18,2746.18,2746.18,2746.18,35.84,11443.67
20140903,2771.93,2771.93,2771.93,2771.93,25.75,12973.42
20140904,2791.94,2791.94,2791.94,2791.94,20.01,11127.23
20140905,2818.45,2818.45,2818.45,2818.45,26.51,13355.18
20140909,2813.81,2813.81,2813.81,2813.81,-4.64,11819.43
20140910,2799.09,2799.09,2799.09,2799.09,-14.72,10917.55
20140911,2788.75,2788.75,2788.75,2788.75,-10.33,13298.26
20140912,2806.50,2806.50,2806.50,2806.50,17.75,10916.02
20140915,2805.16,2805.16,2805.16,2805.16,-1.35,12224.72
20140916,2749.42,2749.42,2749.42,2749.42,-55.74,18674.28
20140917,2763.88,2763.88,2763.88,2763.88,14.46,12526.90
20140918,2772.33,2772.33,2772.33,2772.33,8.45,11592.64
20140919,2791.70,2791.70,2791.70,2791.70,19.38,10181.36
20140922,2738.42,2738.42,2738.42,2738.42,-53.29,10224.09
20140923,2762.06,2762.06,2762.06,2762.06,23.65,8403.33
20140924,2811.13,2811.13,2811.13,2811.13,49.07,14271.35
20140925,2805.49,2805.49,2805.49,2805.49,-5.64,13866.19
20140926,2805.76,2805.76,2805.76,2805.76,0.27,10029.95
20140929,2818.00,2818.00,2818.00,2818.00,12.24,12340.17
20140930,2821.67,2821.67,2821.67,2821.67,3.67,11580.42
20141008,2853.21,2853.21,2853.21,2853.21,31.54,12195.36
20141009,2857.32,2857.32,2857.32,2857.32,4.11,13792.39
20141010,2839.90,2839.90,2839.90,2839.90,-17.43,14763.43
20141013,2826.26,2826.26,2826.26,2826.26,-13.63,13159.34
20141014,2816.61,2816.61,2816.61,2816.61,-9.65,12739.37
20141015,2836.54,2836.54,2836.54,2836.54,19.93,13580.19
20141016,2814.12,2814.12,2814.12,2814.12,-22.43,15816.66
20141017,2811.05,2811.05,2811.05,2811.05,-3.07,13276.00
20141020,2825.99,2825.99,2825.99,2825.99,14.94,9143.54
20141021,2801.45,2801.45,2801.45,2801.45,-24.55,9624.19
20141022,2784.47,2784.47,2784.47,2784.47,-16.98,8865.62
20141023,2758.33,2758.33,2758.33,2758.33,-26.14,10349.18
20141024,2752.36,2752.36,2752.36,2752.36,-5.97,7497.49
20141027,2727.18,2727.18,2727.18,2727.18,-25.18,7386.24
20141028,2782.23,2782.23,2782.23,2782.23,55.06,10152.31
20141029,2822.22,2822.22,2822.22,2822.22,39.99,15858.41
20141030,2842.41,2842.41,2842.41,2842.41,20.19,18962.64
20141031,2887.77,2887.77,2887.77,2887.77,45.36,23917.24
20141103,2892.63,2892.63,2892.63,2892.63,4.86,20580.12
20141104,2893.35,2893.35,2893.35,2893.35,0.72,21824.70
